name,avg_rating,num_of_reviews,latitude,longitude,zip_code,Delivery,Dine-in,Takeout,Good for kids,Casual,Dinner,Lunch,Monday_open,Tuesday_open,Wednesday_open,Thursday_open,Friday_open,Saturday_open,Sunday_open,Monday_close,Tuesday_close,Wednesday_close,Thursday_close,Friday_close,Saturday_close,Sunday_close
Crispy Pizza,4.2,198,40.644489,-74.098269,10301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domino's Pizza,2.5,378,40.818284899999995,-73.9931062,07010,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sal & Lloyd's Pizza Place,4.6,84,40.5438827,-74.16520229999999,10312,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peppinos Kitchen,4.0,87,42.5339933,-73.6797342,12033,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marotta's Bar-risto,4.4,18,42.816255299999995,-73.93661,12305,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philadelphia Pizza,3.9,78,40.240621399999995,-74.7752659,08618,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northern Fried Chicken,4.0,148,40.7575548,-73.86448229999999,11368,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frantoni's Pizzeria & Ristorante,4.2,38,40.815117799999996,-73.4752415,11797,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mona Lisa Pizzeria,4.4,111,40.541357,-74.176878,10312,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sal's Gourmet Pizza,4.5,114,40.3128981,-74.3036135,07726,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dino's Pizzeria,4.5,178,41.1246741,-73.7807867,10594,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bucciero's Pizzeria,4.3,118,42.938367799999995,-73.65417839999999,12170,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jimmy's Pizza,4.2,297,40.691458,-73.90906199999999,11207,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franklin Lakes Pizza & Restaurant,4.3,118,41.022690999999995,-74.206591,07417,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flames Woodfired Pizza,4.2,84,41.052321,-73.813923,10523,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tony T's,4.8,108,42.330515399999996,-75.7708293,13778,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York Pizzeria,4.5,48,42.8438819,-76.69223029999999,13160,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cherry Hill Pizza,3.4,56,39.9100678,-74.9958273,08034,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Caesars Pizza,3.8,204,40.844336999999996,-73.914958,10452,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Giovanni,2.5,48,40.862524,-73.90456999999999,10468,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Original Emilios Brick Oven,4.4,55,40.9518171,-73.7355769,10543,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bella Notte Italian Restaurant,4.1,128,40.878979,-74.222261,07424,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bruno Pizza,4.5,176,40.7323033,-73.9873507,10003,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryant Park Pizza,3.9,28,40.754716599999995,-73.98485819999999,10036,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arezzo Pizza,4.7,48,40.8620142,-74.1279679,07055,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domino's Pizza,3.1,208,40.7199848,-73.9830621,10002,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alphonso’s Pizzeria Trattoria,4.1,138,40.714326,-73.981707,10002,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lucky's Pizzeria,4.1,65,40.5092344,-74.27083329999999,08861,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Locust Valley Pizza Cafe,4.6,74,40.875462999999996,-73.60336439999999,11560,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinton Square Pizza,4.5,157,40.713998,-73.9872711,10002,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blaze Pizza,4.0,18,40.726665,-73.42332999999999,11735,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Skyline Pizzeria & Restaurant,4.4,86,41.0857726,-74.26057349999999,07456,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacoli Pizza,4.4,327,40.0867978,-74.17656889999999,08701,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pecorinos New Windsor,4.6,38,41.465221899999996,-74.0337844,12553,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marios,4.3,26,43.0370063,-76.4379162,13060,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amore Pizza & More,4.7,77,43.0933778,-76.19499789999999,13088,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nino's Pizzeria,4.6,78,40.7886726,-73.0095006,11772,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Two Grandpas Pizza,3.7,126,40.848124899999995,-73.90767939999999,10453,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nonne,4.8,34,42.362673,-73.59639899999999,12037,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breda's Pizza & Grill,4.3,58,40.8808183,-74.3824599,07034,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Caesars Pizza,4.0,213,43.09081,-75.66141499999999,13421,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bella Pizza,4.3,68,43.3098089,-75.5496311,13471,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iPizzaNY,3.5,94,40.8110984,-73.9529069,10027,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domino's Pizza,2.7,406,40.913534899999995,-73.8370563,10550,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle Island Pizza,4.1,257,40.8808456,-72.952218,11953,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rocky's Pizzeria & Resturant,4.4,76,40.646128999999995,-73.97107199999999,11218,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Main Street pizza garden,4.4,28,42.9817453,-78.5789267,14031,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uncle Joe's Pizza,4.6,288,40.859513899999996,-73.1141753,11755,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick & Gina's,4.1,138,40.86571,-73.033869,11784,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sayville Pizza,4.1,148,40.735375499999996,-73.083142,11782,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PieZano's Pizza Kitchen,4.1,188,40.6555219,-74.219132,07202,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Branco's Pizza,4.6,75,39.876108599999995,-74.8169221,08055,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US Fried Chicken & Pizza,3.9,28,40.657227299999995,-73.9500205,11225,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bronxwood Pizza,4.3,28,40.8857722,-73.8550355,10466,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fredy jeremy,4.5,68,40.337837,-74.071911,07701,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Double Zero Pizza,4.5,165,40.869243999999995,-74.310011,07004,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crown Fried Chicken & Pizza,3.7,88,40.65706,-73.9034535,11212,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crown Fried Chicken & Pizza,3.8,105,40.6561391,-73.9499764,11226,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Familia Pizza & Pasta Of Pound Ridge,4.3,118,41.190224,-73.55101499999999,10576,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Attilio Pizzeria,4.5,58,40.270278499999996,-74.0151509,07755,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lupitas Mexican Restaurant and Pizzeria,3.9,188,39.9461216,-75.0902444,08105,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pronto Pizza,4.4,117,39.951274999999995,-75.048459,08109,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizza Hut,3.5,215,40.7137216,-73.9013069,11379,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vidali's Pizza,3.6,107,40.7671899,-73.9302527,11106,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Postscriptum PS Pizza Shop,4.4,16,40.7613614,-73.92456109999999,11106,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Menlo Pizzeria,4.6,282,40.5435313,-74.33465699999999,08837,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL'S PIZZA,4.9,73,41.0502314,-74.4450978,07435,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turano's Pizza Pasta Grill,4.1,78,40.807322,-74.131867,07071,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tarallucci e Vino,4.4,218,40.728972299999995,-73.9845591,10003,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nonno's Pizza,4.5,158,40.6216799,-74.0320126,11209,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mister Pizza,4.5,58,43.105232199999996,-74.2650833,12117,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beaver Dams Pizza,4.3,18,42.2910537,-76.9605255,14812,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thirsty Bear,3.9,38,42.1017821,-76.8052818,14901,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mediterraneo,4.4,98,40.8547222,-73.92999999999999,10040,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbus Circle Pizza,4.3,36,40.7685526,-73.9831866,10019,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Esperanto,4.5,228,43.0821468,-73.7847694,12866,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big John's Pizza Queen,4.5,474,39.465163,-75.00609299999999,08360,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gino's Pizza Place,4.6,185,42.990619699999996,-78.83271789999999,14150,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firenza Pizza,4.0,52,40.7865275,-74.04532379999999,07094,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MonAlyssa Italian Restaurant & Pizzeria,4.3,213,40.0723146,-74.05506799999999,08742,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizza Haven,3.1,68,40.8676581,-73.9208512,10034,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bob's Thin Crust Pizza,4.7,113,41.0224696,-73.95164199999999,10983,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J & R Pizza II,4.3,115,40.598176099999996,-74.0664425,10305,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Queen Pizza II,4.6,194,40.736317199999995,-74.1692091,07102,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papa John's Pizza,3.4,164,40.7587644,-74.2202051,07108,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Preet Gourmet Pizza & Deli,4.0,53,41.486045,-74.09293699999999,12553,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cornerstone Pizzeria,4.7,78,40.784071,-74.76811119999999,07853,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Paul Proper,4.8,58,43.1604228,-77.6104953,14604,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adriano's Pizza,4.3,198,42.107663699999996,-75.95991049999999,13790,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romanza Pizza & Pasta,4.2,208,39.894538999999995,-74.588163,08088,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabio's Pizza,4.2,65,40.219880599999996,-74.7639402,08608,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Empire Pizza,3.5,188,43.308872,-73.644797,12801,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pasquale's,4.4,108,40.9036938,-74.4081491,07005,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vinnie's Pizzeria & Ristorante,3.8,50,40.904074,-74.40905099999999,07005,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frank's Pizza italian restaurant,3.8,84,40.548311,-74.5851034,08835,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papa John's Pizza,3.5,178,40.8361429,-73.90242719999999,10456,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sergio's Pizzeria,4.3,76,40.834612899999996,-73.6191264,11545,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domino's Pizza,3.8,118,39.815459,-75.259817,08027,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geno D's Pizza & Subs,4.1,78,40.0384658,-74.2418488,08755,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar's Pizzeria,4.2,74,44.2414997,-76.0893392,13624,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pontillo's Pizzerias,4.4,158,42.982284799999995,-77.40736509999999,14564,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinto's Pizzeria,4.1,125,39.9810786,-74.7825849,08048,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Demiri's Fine Italian Cuisine,4.5,78,40.534576,-74.36009899999999,08840,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnny's Pizza Diner,4.4,74,40.8506906,-73.8937275,10457,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pondrelli's Pizza And Kitchen,4.4,138,39.9528374,-74.15782829999999,08753,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Curioni's Pizza,4.9,138,40.875209999999996,-74.082872,07644,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daisy's Pizza,4.2,124,40.821014,-73.912657,10451,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capri Pizzeria,4.8,98,40.948071399999996,-73.872883,10701,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Original Italian Pizza,4.5,204,42.1038326,-76.04810739999999,13760,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Pizza & More,3.7,117,42.5978857,-76.18050649999999,13045,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krazy Pizza and Wings (Broadway/myrtle),4.1,53,40.696673499999996,-73.9351404,11221,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Village Pizza,2.9,18,40.7117504,-73.6256586,11550,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Famous Famiglia,4.0,45,40.6458145,-73.77529059999999,11430,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizzette,4.6,68,40.7085923,-73.9435683,11206,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Livingston Pizza,4.4,78,40.7952118,-74.3184158,07039,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ's Pizzeria,4.5,93,40.7517632,-74.2279059,07018,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANTONIO'S PIZZA & PASTA,4.0,51,39.423238399999995,-75.2110179,08302,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sal & Joe's Pizza,4.6,294,39.947818,-74.9722732,08052,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taormina Pizza,4.0,147,39.7881735,-75.0559394,08012,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adelphia Pizza,4.1,108,39.8415544,-74.9966944,08043,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Primos Pizza,4.5,58,40.4627032,-74.40292889999999,08882,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tony Lip's Pizza & Pasta Corp.,4.2,98,40.9938723,-74.214332,07417,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sue's Little Pizza Shop,4.7,193,43.2249226,-77.2940053,14519,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony's Coal Fired Pizza,4.4,256,40.8750085,-73.122108,11790,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SQ Pizza,4.7,38,41.084561099999995,-74.1521636,07430,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thompson and Bleecker,4.4,75,42.4397885,-76.495913,14850,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V.I. Pizza,4.6,113,40.721525,-73.688688,11001,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D'Anna's Pizzeria & Resturant,4.3,153,40.707398,-73.705162,11003,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Market Cafe & Brick Oven Pizza,4.1,48,40.7522435,-73.975004,10017,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salvatore's Old Fashioned Pizzeria,3.8,225,43.138536699999996,-77.59486489999999,14620,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnny Napkins - Lodi,4.0,155,40.8789279,-74.0837876,07644,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
All Star Pizza,3.1,68,40.5594463,-74.1644799,10308,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Cuencanito,3.9,348,40.7435417,-73.8625259,11368,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Guadalupana Pizzeria,4.6,33,40.923694399999995,-73.900595,10705,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palermo's of Hamilton,3.9,264,40.245038799999996,-74.7101844,08619,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Avellino Ristorante & Pizzeria,4.4,251,40.7298957,-73.8606057,11374,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Destino's Pizza & Italian Restaurant,4.2,165,40.119186,-74.25590199999999,08527,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Villa Rustica,4.0,165,40.739962399999996,-73.75824659999999,11364,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Famous Pizza Express,4.4,78,40.8788318,-73.91695469999999,10463,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke's Pizza,3.9,56,42.6728065,-73.7856175,12206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roma's Pizza,3.7,25,43.025965,-74.98610099999999,13350,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CJ's Italian Restaurant,4.2,244,41.958711,-73.896119,12572,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brothers Pizzeria,4.6,117,40.916384,-74.09987579999999,07663,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tino’s Artisan Pizza Co.,4.4,46,40.760141,-74.416589,07940,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Italy,3.5,118,40.843154899999995,-75.0550765,07823,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tulipano Pizza and Grill,4.5,165,39.4299696,-74.601872,08234,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizzeria Bel Giardino,4.5,155,40.6564031,-74.306057,07016,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake Como Pizza,4.3,38,40.8513871,-73.9282399,10033,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domino's Pizza,3.6,328,42.8938042,-78.8339393,14212,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roman Inn,4.8,67,40.910440799999996,-73.96900409999999,07631,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeni's Pizza.,4.6,88,39.3546239,-74.4512328,08401,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marco's Pizza,4.3,68,40.91536,-73.8074492,10803,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ellicottville Depot Restaurant,4.3,188,42.2645759,-78.66155239999999,14731,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizza Glen,4.5,128,42.6148052,-78.6545033,14069,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Remo Pizza Restaurant Deli,4.2,108,40.6295303,-74.4344709,07060,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brix Pizzeria,4.5,118,43.105722799999995,-74.7703485,13329,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Paisano Pizza & Pasta,4.7,58,40.832205099999996,-73.8277773,10465,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Presto Pizza,4.0,74,40.634884,-74.11081399999999,10310,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Freddie's Restaurant And Pizzeria,3.8,678,40.299952999999995,-74.001491,07740,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dom's Pizza Subs & Wings,4.0,147,42.9378228,-73.65756619999999,12170,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizza City,3.7,58,39.814029999999995,-75.1638569,08097,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizza Barn,4.5,158,40.0175633,-74.73209779999999,08060,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DoughFellas Pizza,3.9,18,40.0627705,-74.1436923,08723,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Locke Market & Italian Carry-Out,4.0,26,42.660165899999996,-76.4299996,13092,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Village Pizza,4.4,74,41.973629599999995,-74.202547,12481,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe's Brooklyn Pizza Perinton,3.8,144,43.0711814,-77.4411114,14450,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Nunda Pizza Corner,3.9,55,42.5801836,-77.9423557,14517,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rosario's at Willow,4.3,126,40.751675,-74.03058,07030,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Original Dominick's Pizza,3.8,88,40.238489,-74.806178,08618,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papa Luigi's Pizza,4.3,147,39.6558846,-75.1233194,08343,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Da Vinci's Brick Oven Pizza,3.9,118,40.841198999999996,-74.207546,07043,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nemo's Pizza & Family Restaurant,4.3,78,39.0988281,-74.72079,08202,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Midway's Villa Roma,4.6,78,41.4711516,-74.02783769999999,12553,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fat Frankies Pizzeria,4.1,156,43.246676,-76.72174799999999,13143,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roey's,4.5,185,40.7359857,-74.00098919999999,10014,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chick-N-Pizza Works,4.0,194,42.892095999999995,-78.75494599999999,14227,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mcmuscles Gourmet Meal Prep,4.9,33,40.6973991,-74.2489715,07083,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paisano's Pizza Villa,2.9,38,42.6639591,-74.3122419,12157,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cristiano's Pizza,4.7,68,43.2204154,-74.18638829999999,12134,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crosby's - Albion,3.3,26,43.240603199999995,-78.19462399999999,14411,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
